param m := 55;

param y :=
1 1
2 1
3 -1
4 1
5 1
6 1
7 1
8 -1
9 1
10 -1
11 -1
12 -1
13 -1
14 1
15 1
16 1
17 -1
18 -1
19 1
20 1
21 -1
22 1
23 1
24 1
25 1
26 -1
27 -1
28 -1
29 1
30 1
31 1
32 1
33 1
34 -1
35 -1
36 1
37 1
38 1
39 -1
40 1
41 1
42 -1
43 1
44 1
45 1
46 -1
47 -1
48 -1
49 1
50 1
51 1
52 -1
53 -1
54 1
55 1
;

param K :
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 :=
11 0.000482 0.000000 0.000062 0.059632 0.000003 0.000000 0.070038 0.057110 0.008696 0.002478 1.000000 0.000234 0.000126 0.461831 0.002621 0.005991 0.000017 0.000053 0.003999 0.000042 0.262137 0.000465 0.000124 0.035405 0.000104 0.000066 0.527000 0.000185 0.205792 0.688245 0.065579 0.001823 0.000766 0.011430 0.000119 0.000000 0.019628 0.038990 0.001072 0.000021 0.001325 0.113975 0.008950 0.000001 0.005078 0.000122 0.000576 0.039042 0.034635 0.021883 0.001183 0.002235 0.047981 0.021322 0.447336
12 0.014874 0.262866 0.812839 0.071576 0.315846 0.091971 0.203597 0.001948 0.529347 0.001005 0.000234 1.000000 0.803143 0.000110 0.000093 0.000030 0.473496 0.919636 0.514045 0.024972 0.038197 0.202965 0.020049 0.220248 0.049892 0.051062 0.001013 0.917543 0.059019 0.004309 0.165621 0.082616 0.000012 0.011469 0.884460 0.252348 0.357801 0.000054 0.834806 0.079020 0.021386 0.046385 0.208972 0.001851 0.065147 0.976665 0.026177 0.007482 0.138607 0.000129 0.000024 0.003470 0.000214 0.199910 0.006342
13 0.001887 0.312304 0.982161 0.022591 0.118120 0.180134 0.133535 0.000307 0.511595 0.000094 0.000126 0.803143 1.000000 0.000026 0.000466 0.000134 0.836152 0.884460 0.629882 0.003322 0.032229 0.050824 0.002576 0.237666 0.007953 0.190044 0.001112 0.564113 0.029586 0.002042 0.158668 0.016749 0.000077 0.001809 0.526707 0.399561 0.355621 0.000158 0.484809 0.014465 0.003094 0.057793 0.331358 0.000144 0.013513 0.719843 0.094494 0.016960 0.048294 0.000426 0.000144 0.014000 0.000026 0.265242 0.002270
14 0.005973 0.000000 0.000014 0.112878 0.000006 0.000000 0.034457 0.342628 0.002358 0.044807 0.461831 0.000110 0.000026 1.000000 0.000022 0.000058 0.000002 0.000019 0.000715 0.000540 0.069661 0.001791 0.001619 0.007012 0.000946 0.000002 0.069669 0.000145 0.151559 0.473181 0.015617 0.009450 0.000004 0.080058 0.000101 0.000000 0.004775 0.000797 0.000860 0.000164 0.012424 0.015155 0.000907 0.000032 0.023781 0.000069 0.000013 0.001610 0.057441 0.000376 0.000007 0.000034 0.415867 0.002907 0.543653
15 0.000000 0.000001 0.000227 0.000054 0.000000 0.000001 0.002702 0.000001 0.003944 0.000000 0.002621 0.000093 0.000466 0.000022 1.000000 0.886280 0.000467 0.000066 0.006684 0.000000 0.020173 0.000000 0.000000 0.018181 0.000000 0.036089 0.066874 0.000020 0.001384 0.001739 0.015898 0.000000 0.895386 0.000000 0.000012 0.000005 0.008191 0.566878 0.000063 0.000000 0.000000 0.072026 0.038893 0.000000 0.000001 0.000036 0.161873 0.408086 0.000063 0.771052 0.952075 0.584434 0.000000 0.032624 0.000331
16 0.000000 0.000000 0.000060 0.000051 0.000000 0.000000 0.002059 0.000001 0.001995 0.000000 0.005991 0.000030 0.000134 0.000058 0.886280 1.000000 0.000107 0.000018 0.002984 0.000000 0.020651 0.000000 0.000000 0.011679 0.000000 0.010881 0.106731 0.000007 0.001435 0.002803 0.011539 0.000000 0.833694 0.000000 0.000004 0.000001 0.004726 0.794887 0.000026 0.000000 0.000000 0.061435 0.020150 0.000000 0.000001 0.000011 0.067617 0.342247 0.000052 0.898775 0.872019 0.350775 0.000000 0.019315 0.000510
17 0.000204 0.386462 0.844556 0.003797 0.049998 0.350911 0.040826 0.000024 0.256932 0.000006 0.000017 0.473496 0.836152 0.000002 0.000467 0.000107 1.000000 0.656135 0.396642 0.000457 0.009623 0.010868 0.000315 0.110404 0.001229 0.306529 0.000298 0.276159 0.006320 0.000321 0.063433 0.002620 0.000088 0.000180 0.259111 0.584434 0.167620 0.000084 0.200099 0.002853 0.000352 0.024673 0.223863 0.000015 0.001968 0.416260 0.122286 0.010659 0.009491 0.000277 0.000158 0.015538 0.000002 0.147547 0.000307
18 0.005009 0.452485 0.935403 0.025764 0.286807 0.206468 0.100655 0.000422 0.376104 0.000220 0.000053 0.919636 0.884460 0.000019 0.000066 0.000018 0.656135 1.000000 0.419184 0.010697 0.016417 0.105393 0.007685 0.136771 0.022358 0.069789 0.000344 0.778584 0.022338 0.001198 0.092237 0.033626 0.000009 0.003212 0.765503 0.457160 0.234310 0.000025 0.604042 0.043338 0.007173 0.024622 0.163618 0.000727 0.024293 0.914490 0.028566 0.004605 0.056529 0.000069 0.000018 0.003048 0.000037 0.137442 0.001704
19 0.002800 0.045542 0.518808 0.085397 0.030129 0.021354 0.466395 0.002389 0.929704 0.000370 0.003999 0.514045 0.629882 0.000715 0.006684 0.002984 0.396642 0.419184 1.000000 0.002455 0.239841 0.045398 0.002585 0.757465 0.006402 0.240095 0.024264 0.332409 0.170750 0.028941 0.613273 0.024677 0.001411 0.006301 0.280208 0.071167 0.865022 0.004425 0.438868 0.007341 0.005485 0.361317 0.826316 0.000071 0.026983 0.390867 0.233141 0.141172 0.139581 0.008674 0.002429 0.078600 0.000319 0.795771 0.025201
20 0.767888 0.001164 0.003745 0.095465 0.167211 0.000052 0.013466 0.047496 0.006764 0.195788 0.000042 0.024972 0.003322 0.000540 0.000000 0.000000 0.000457 0.010697 0.002455 1.000000 0.000960 0.618337 0.949751 0.001879 0.958976 0.000003 0.000009 0.068013 0.012254 0.001218 0.002339 0.624031 0.000000 0.260771 0.074068 0.000350 0.004179 0.000000 0.081061 0.828569 0.653770 0.000232 0.000361 0.651739 0.459732 0.034197 0.000002 0.000003 0.120499 0.000000 0.000000 0.000000 0.014665 0.000728 0.005536
21 0.003606 0.000214 0.020305 0.252082 0.000892 0.000048 0.677320 0.040379 0.336515 0.003052 0.262137 0.038197 0.032229 0.069661 0.020173 0.020651 0.009623 0.016417 0.239841 0.000960 1.000000 0.014727 0.001724 0.637628 0.002498 0.016385 0.488649 0.026603 0.705001 0.554173 0.780837 0.021683 0.005192 0.028106 0.019414 0.000371 0.496530 0.062606 0.074854 0.001195 0.008548 0.829352 0.341677 0.000022 0.038538 0.023668 0.049429 0.324472 0.244198 0.065259 0.008366 0.059629 0.013565 0.514674 0.401631
22 0.520164 0.011882 0.052687 0.300977 0.362805 0.001037 0.120499 0.064552 0.091421 0.106778 0.000465 0.202965 0.050824 0.001791 0.000000 0.000000 0.010868 0.105393 0.045398 0.618337 0.014727 1.000000 0.599129 0.033910 0.786235 0.000222 0.000273 0.368043 0.083330 0.009377 0.037126 0.833370 0.000000 0.294820 0.373792 0.005680 0.062896 0.000001 0.445724 0.746769 0.558376 0.006034 0.010754 0.168030 0.680640 0.236271 0.000152 0.000219 0.412279 0.000002 0.000000 0.000019 0.015495 0.017476 0.026835
23 0.920556 0.000559 0.002746 0.146526 0.104345 0.000022 0.019173 0.096886 0.007566 0.330347 0.000124 0.020049 0.002576 0.001619 0.000000 0.000000 0.000315 0.007685 0.002585 0.949751 0.001724 0.599129 1.000000 0.002511 0.925478 0.000002 0.000024 0.054099 0.020963 0.002811 0.003357 0.723250 0.000000 0.408154 0.057085 0.000176 0.005136 0.000000 0.074563 0.680488 0.823749 0.000384 0.000433 0.561830 0.588082 0.026158 0.000002 0.000006 0.168170 0.000000 0.000000 0.000000 0.035153 0.000940 0.012017
24 0.003657 0.005812 0.172926 0.176930 0.007919 0.002047 0.751555 0.010199 0.829352 0.001087 0.035405 0.220248 0.237666 0.007012 0.018181 0.011679 0.110404 0.136771 0.757465 0.001879 0.637628 0.033910 0.002511 1.000000 0.004981 0.114476 0.134780 0.143600 0.430178 0.145108 0.965230 0.028347 0.004303 0.014731 0.113067 0.009785 0.953028 0.022986 0.265478 0.003898 0.007907 0.761008 0.820461 0.000046 0.038692 0.151433 0.185033 0.314883 0.230437 0.034273 0.007129 0.112184 0.002021 0.951018 0.113243
25 0.773798 0.002362 0.008702 0.154295 0.221783 0.000126 0.029277 0.061784 0.016194 0.191570 0.000104 0.049892 0.007953 0.000946 0.000000 0.000000 0.001229 0.022358 0.006402 0.958976 0.002498 0.786235 0.925478 0.004981 1.000000 0.000010 0.000031 0.120586 0.025044 0.002658 0.006014 0.763804 0.000000 0.313208 0.128278 0.000817 0.010419 0.000000 0.146477 0.874153 0.708299 0.000700 0.001095 0.479772 0.585539 0.064854 0.000007 0.000013 0.197591 0.000000 0.000000 0.000001 0.018012 0.002089 0.010495
26 0.000002 0.016436 0.150394 0.000558 0.000523 0.028423 0.019666 0.000002 0.119227 0.000000 0.000066 0.051062 0.190044 0.000002 0.036089 0.010881 0.306529 0.069789 0.240095 0.000003 0.016385 0.000222 0.000002 0.114476 0.000010 1.000000 0.002588 0.017094 0.003296 0.000403 0.065977 0.000064 0.013931 0.000007 0.013574 0.050951 0.112209 0.005279 0.017908 0.000018 0.000006 0.068468 0.347130 0.000000 0.000070 0.032315 0.784489 0.114476 0.001237 0.015190 0.019609 0.296348 0.000000 0.205233 0.000182
27 0.000078 0.000001 0.000559 0.029557 0.000005 0.000000 0.115781 0.007076 0.034256 0.000172 0.527000 0.001013 0.001112 0.069669 0.066874 0.106731 0.000298 0.000344 0.024264 0.000009 0.488649 0.000273 0.000024 0.134780 0.000031 0.002588 1.000000 0.000539 0.182907 0.398408 0.191783 0.000633 0.027022 0.001917 0.000342 0.000003 0.072480 0.322639 0.002423 0.000009 0.000249 0.424245 0.069329 0.000000 0.001630 0.000490 0.016803 0.341222 0.022259 0.250171 0.037459 0.057189 0.003409 0.115723 0.180966
28 0.038902 0.219967 0.591851 0.097485 0.507688 0.057831 0.178490 0.003777 0.390606 0.002873 0.000185 0.917543 0.564113 0.000145 0.000020 0.000007 0.276159 0.778584 0.332409 0.068013 0.026603 0.368043 0.054099 0.143600 0.120586 0.017094 0.000539 1.000000 0.058021 0.004009 0.113937 0.162197 0.000002 0.024098 0.993080 0.173562 0.252068 0.000015 0.902578 0.183742 0.050689 0.025886 0.110281 0.007304 0.122341 0.960256 0.008351 0.002811 0.182511 0.000035 0.000005 0.000952 0.000461 0.115524 0.007180
29 0.039672 0.000320 0.020355 0.705472 0.004519 0.000042 0.807662 0.209740 0.305916 0.036215 0.205792 0.059019 0.029586 0.151559 0.001384 0.001435 0.006320 0.022338 0.170750 0.012254 0.705001 0.083330 0.020963 0.430178 0.025044 0.003296 0.182907 0.058021 1.000000 0.644860 0.573849 0.136286 0.000243 0.185053 0.045340 0.000371 0.400428 0.006753 0.153953 0.011636 0.076213 0.385883 0.156279 0.000597 0.215408 0.042556 0.008462 0.067715 0.657193 0.006654 0.000445 0.007006 0.082795 0.275944 0.702968
30 0.007786 0.000005 0.001187 0.315075 0.000145 0.000001 0.311957 0.201392 0.060443 0.018840 0.688245 0.004309 0.002042 0.473181 0.001739 0.002803 0.000321 0.001198 0.028941 0.001218 0.554173 0.009377 0.002811 0.145108 0.002658 0.000403 0.398408 0.004009 0.644860 1.000000 0.236034 0.025424 0.000378 0.081463 0.002845 0.000007 0.104716 0.017153 0.016222 0.000779 0.017557 0.246967 0.040077 0.000042 0.053859 0.002670 0.001989 0.054099 0.224112 0.012234 0.000644 0.003619 0.124653 0.086097 0.882742
31 0.005314 0.002915 0.112259 0.244618 0.006039 0.000862 0.842915 0.019625 0.734874 0.002089 0.065579 0.165621 0.158668 0.015617 0.015898 0.011539 0.063433 0.092237 0.613273 0.002339 0.780837 0.037126 0.003357 0.965230 0.006014 0.065977 0.191783 0.113937 0.573849 0.236034 1.000000 0.036344 0.003693 0.024056 0.088601 0.004738 0.889635 0.026615 0.233413 0.004130 0.011508 0.811440 0.680488 0.000061 0.052465 0.112640 0.123241 0.303934 0.293839 0.035953 0.006157 0.085816 0.004536 0.858559 0.188697
32 0.778195 0.001834 0.016028 0.486482 0.128728 0.000114 0.133150 0.211354 0.059599 0.309248 0.001823 0.082616 0.016749 0.009450 0.000000 0.000000 0.002620 0.033626 0.024677 0.624031 0.021683 0.833370 0.723250 0.028347 0.763804 0.000064 0.000633 0.162197 0.136286 0.025424 0.036344 1.000000 0.000000 0.628694 0.158307 0.000854 0.047285 0.000002 0.253571 0.532089 0.864254 0.006761 0.006602 0.175423 0.950384 0.091665 0.000064 0.000216 0.551685 0.000002 0.000000 0.000012 0.071787 0.012857 0.072698
33 0.000000 0.000000 0.000035 0.000006 0.000000 0.000000 0.000486 0.000000 0.000749 0.000000 0.000766 0.000012 0.000077 0.000004 0.895386 0.833694 0.000088 0.000009 0.001411 0.000000 0.005192 0.000000 0.000000 0.004303 0.000000 0.013931 0.027022 0.000002 0.000243 0.000378 0.003693 0.000000 1.000000 0.000000 0.000001 0.000001 0.001714 0.440383 0.000007 0.000000 0.000000 0.022329 0.010841 0.000000 0.000000 0.000004 0.073649 0.195777 0.000007 0.591851 0.987797 0.355720 0.000000 0.008595 0.000057
34 0.634096 0.000053 0.001496 0.574008 0.011559 0.000002 0.098465 0.705080 0.019587 0.729019 0.011430 0.011469 0.001809 0.080058 0.000000 0.000000 0.000180 0.003212 0.006301 0.260771 0.028106 0.294820 0.408154 0.014731 0.313208 0.000007 0.001917 0.024098 0.185053 0.081463 0.024056 0.628694 0.000000 1.000000 0.021777 0.000025 0.020025 0.000005 0.057703 0.132383 0.772767 0.006050 0.002224 0.067580 0.780967 0.011454 0.000014 0.000182 0.481909 0.000004 0.000000 0.000005 0.409539 0.005653 0.216295
35 0.039330 0.242791 0.564897 0.082763 0.575254 0.062868 0.144529 0.003120 0.330292 0.002665 0.000119 0.884460 0.526707 0.000101 0.000012 0.000004 0.259111 0.765503 0.280208 0.074068 0.019414 0.373792 0.057085 0.113067 0.128278 0.013574 0.000342 0.993080 0.045340 0.002845 0.088601 0.158307 0.000001 0.021777 1.000000 0.183243 0.205861 0.000009 0.858034 0.203643 0.049732 0.018694 0.086649 0.008673 0.115210 0.949065 0.006167 0.001878 0.158465 0.000021 0.000003 0.000636 0.000369 0.090135 0.005351
36 0.000075 0.888647 0.490962 0.000400 0.088409 0.871195 0.003788 0.000001 0.042745 0.000001 0.000000 0.252348 0.399561 0.000000 0.000005 0.000001 0.584434 0.457160 0.071167 0.000350 0.000371 0.005680 0.000176 0.009785 0.000817 0.050951 0.000003 0.173562 0.000371 0.000007 0.004738 0.000854 0.000001 0.000025 0.183243 1.000000 0.020281 0.000001 0.080939 0.002979 0.000104 0.001024 0.023061 0.000020 0.000461 0.270901 0.010056 0.000275 0.001292 0.000002 0.000001 0.000516 0.000000 0.013141 0.000010
37 0.006681 0.013531 0.274202 0.204584 0.019651 0.004587 0.769468 0.010933 0.953875 0.001581 0.019628 0.357801 0.355621 0.004775 0.008191 0.004726 0.167620 0.234310 0.865022 0.004179 0.496530 0.062896 0.005136 0.953028 0.010419 0.112209 0.072480 0.252068 0.400428 0.104716 0.889635 0.047285 0.001714 0.020025 0.205861 0.020281 1.000000 0.009453 0.415106 0.009093 0.013352 0.577527 0.778974 0.000129 0.058725 0.262705 0.149702 0.194996 0.282867 0.015115 0.002959 0.069619 0.001996 0.885640 0.092870
38 0.000000 0.000000 0.000070 0.000340 0.000000 0.000000 0.006669 0.000022 0.003832 0.000000 0.038990 0.000054 0.000158 0.000797 0.566878 0.794887 0.000084 0.000025 0.004425 0.000000 0.062606 0.000001 0.000000 0.022986 0.000000 0.005279 0.322639 0.000015 0.006753 0.017153 0.026615 0.000002 0.440383 0.000005 0.000009 0.000001 0.009453 1.000000 0.000070 0.000000 0.000000 0.123139 0.025913 0.000000 0.000006 0.000021 0.039439 0.413127 0.000294 0.930272 0.490962 0.222474 0.000007 0.030753 0.003856
39 0.064341 0.096606 0.470481 0.224124 0.329102 0.021810 0.364199 0.013116 0.563894 0.007719 0.001072 0.834806 0.484809 0.000860 0.000063 0.000026 0.200099 0.604042 0.438868 0.081061 0.074854 0.445724 0.074563 0.265478 0.146477 0.017908 0.002423 0.902578 0.153953 0.016222 0.233413 0.253571 0.000007 0.057703 0.858034 0.080939 0.415106 0.000070 1.000000 0.177511 0.089676 0.064298 0.174257 0.007677 0.219564 0.817594 0.011964 0.007450 0.366492 0.000135 0.000015 0.001971 0.002015 0.202886 0.026783
40 0.467225 0.008727 0.017111 0.076992 0.440774 0.000600 0.018884 0.017557 0.016186 0.065285 0.000021 0.079020 0.014465 0.000164 0.000000 0.000000 0.002853 0.043338 0.007341 0.828569 0.001195 0.746769 0.680488 0.003898 0.874153 0.000018 0.000009 0.183742 0.011636 0.000779 0.004130 0.532089 0.000000 0.132383 0.203643 0.002979 0.009093 0.000000 0.177511 1.000000 0.407361 0.000410 0.001085 0.431016 0.353435 0.108597 0.000008 0.000008 0.115935 0.000000 0.000000 0.000001 0.003831 0.001791 0.003193
41 0.962927 0.000267 0.002932 0.357722 0.050262 0.000011 0.055228 0.301965 0.016281 0.578844 0.001325 0.021386 0.003094 0.012424 0.000000 0.000000 0.000352 0.007173 0.005485 0.653770 0.008548 0.558376 0.823749 0.007907 0.708299 0.000006 0.000249 0.050689 0.076213 0.017557 0.011508 0.864254 0.000000 0.772767 0.049732 0.000104 0.013352 0.000000 0.089676 0.407361 1.000000 0.001917 0.001312 0.257060 0.854324 0.024569 0.000007 0.000041 0.357801 0.000000 0.000000 0.000001 0.134041 0.003029 0.059394
42 0.000742 0.000474 0.036557 0.098689 0.000647 0.000171 0.512705 0.007559 0.401631 0.000406 0.113975 0.046385 0.057793 0.015155 0.072026 0.061435 0.024673 0.024622 0.361317 0.000232 0.829352 0.006034 0.000384 0.761008 0.000700 0.068468 0.424245 0.025886 0.385883 0.246967 0.811440 0.006761 0.022329 0.006050 0.018694 0.001024 0.577527 0.123139 0.064298 0.000410 0.001917 1.000000 0.597633 0.000004 0.011633 0.027413 0.179046 0.631424 0.109287 0.151669 0.033812 0.206651 0.001898 0.744945 0.145795
43 0.000566 0.011222 0.245476 0.047808 0.004870 0.006425 0.391040 0.001259 0.711691 0.000101 0.008950 0.208972 0.331358 0.000907 0.038893 0.020150 0.223863 0.163618 0.826316 0.000361 0.341677 0.010754 0.000433 0.820461 0.001095 0.347130 0.069329 0.110281 0.156279 0.040077 0.680488 0.006602 0.010841 0.002224 0.086649 0.023061 0.778974 0.025913 0.174257 0.001085 0.001312 0.597633 1.000000 0.000006 0.008518 0.138954 0.462088 0.387128 0.072569 0.046719 0.017008 0.251174 0.000181 0.947959 0.026063
44 0.385883 0.000104 0.000182 0.010041 0.048951 0.000003 0.000590 0.008523 0.000247 0.091910 0.000001 0.001851 0.000144 0.000032 0.000000 0.000000 0.000015 0.000727 0.000071 0.651739 0.000022 0.168030 0.561830 0.000046 0.479772 0.000000 0.000000 0.007304 0.000597 0.000042 0.000061 0.175423 0.000000 0.067580 0.008673 0.000020 0.000129 0.000000 0.007677 0.431016 0.257060 0.000004 0.000006 1.000000 0.109275 0.003042 0.000000 0.000000 0.012671 0.000000 0.000000 0.000000 0.002913 0.000014 0.000304
45 0.719323 0.000910 0.012178 0.649137 0.071341 0.000054 0.181419 0.342247 0.067109 0.386720 0.005078 0.065147 0.013513 0.023781 0.000001 0.000001 0.001968 0.024293 0.026983 0.459732 0.038538 0.680640 0.588082 0.038692 0.585539 0.000070 0.001630 0.122341 0.215408 0.053859 0.052465 0.950384 0.000000 0.780967 0.115210 0.000461 0.058725 0.000006 0.219564 0.353435 0.854324 0.011633 0.008518 0.109275 1.000000 0.068089 0.000086 0.000425 0.678036 0.000007 0.000000 0.000021 0.132324 0.017432 0.139534
46 0.018124 0.310143 0.756750 0.061200 0.425520 0.101819 0.152285 0.001682 0.412096 0.001091 0.000122 0.976665 0.719843 0.000069 0.000036 0.000011 0.416260 0.914490 0.390867 0.034197 0.023668 0.236271 0.026158 0.151433 0.064854 0.032315 0.000490 0.960256 0.042556 0.002670 0.112640 0.091665 0.000004 0.011454 0.949065 0.270901 0.262705 0.000021 0.817594 0.108597 0.024569 0.027413 0.138954 0.003042 0.068089 1.000000 0.014763 0.003719 0.121961 0.000050 0.000009 0.001648 0.000179 0.133269 0.004348
47 0.000002 0.002842 0.065926 0.001077 0.000143 0.004140 0.034702 0.000008 0.128978 0.000000 0.000576 0.026177 0.094494 0.000013 0.161873 0.067617 0.122286 0.028566 0.233141 0.000002 0.049429 0.000152 0.000002 0.185033 0.000007 0.784489 0.016803 0.008351 0.008462 0.001989 0.123241 0.000064 0.073649 0.000014 0.006167 0.010056 0.149702 0.039439 0.011964 0.000008 0.000007 0.179046 0.462088 0.000000 0.000086 0.014763 1.000000 0.358796 0.001957 0.089492 0.098137 0.681396 0.000001 0.314708 0.000760
